QUEST_UNUSED_20151116_001555	I received a letter from Tesla!{nl}From what he wrote he seems to expect great things from you.{nl}Let's see if you've improved enough to live up to his expectations.	Kami berhasil membuat kontak dengan tuan Tesla!{nl} Katanya kamu adalah orang yang diharapkan, karena kami menuliskan tentang kamu pada surat itu.{nl} Sekarang kekuatan kamu akan diuji apakah sudah berkembang dengan baik atau belum.
QUEST_UNUSED_20151116_001556	By completing the request that was sent to us, I will treat that as your advancement test.{nl}The request is to repair the statue of the goddesses, but we need the materials for the perfumed oil that will be used for the repair.{nl}Please gather the lumps of oil from Ashrongs at Aqueduct region.	Kalau begitu, tolong lakukan petisi yang kami terima sebagai ganti dari ujian kenaikan tingkat.{nl} ini adalah petisi meminta perbaikan patung Goddess, dan membutuhkan material Balm yang dipakai disini.{nl} Pergilah ke Aqueduct Bridge Area dan kumpulkan Ashurong Fat Lump.
QUEST_UNUSED_20151116_001557	When you gather the lumps of oil from Ashrongs, I will refine it and make it into the perfumed oil.	Jika akan mengumpulkan Ashurong Fat Lump, maka akan kusaring dan buatkan Balm.
QUEST_UNUSED_20151116_001558	We've completed the preparation stage.{nl}If you wait a bit, I will make you perfumed oil.	Pertama-tama tahap persiapan telah selesai ya.{nl} Jika menunggu sebentar maka akan kubuatkan Balm.
QUEST_UNUSED_20151116_001559	The perfumed oil has been completed.{nl}With this perfumed oil, please repair Vakarine Statue at Orsha and Fedimian.	Balm telah selesai dibuat.{nl} Sekarang bawalah Balm ini, dan perbaikilah patung Goddess Vakarine yang ada di Femidian dan Orsha.
QUEST_UNUSED_20151116_001560	The cities may be far from each other but there's always a fast way.{nl}Good luck.	Walau jarak kedua kota jauh, tetapi selalu ada cara untuk itu.{nl} Selamat berusaha.
QUEST_UNUSED_20151116_001561	I think the citizens at the two cities will have hope by just looking at the clean statues.	Melihat patung Goddess yang bersih, sepertinya apakah ada harapan bagi para penduduk kedua kota?
QUEST_UNUSED_20151116_001562	You've come back from a long way. Tesla would compliment for sure.{nl}You would become great from now on.{nl}I guess I have a rival now.	Sudah merepotkan karena pergi sampai ke tempat jauh. Tuan Tesla pasti akan memuji anda.{nl} Kamu pun kedepannya akan menjadi lebih baik.{nl} Ini, mungkin serasa muncul rival sebagai Dievdirbys?
QUEST_UNUSED_20151116_001563	You've come at the right time.{nl}I've heard that the number of Red Triamublos has increased a lot at Apsimesti Crossroads and they are threatening the villagers.{nl}If you want to step forward as a true Sadhu, please share your abilities.	Kau datang dengan selamat ya.{nl} Red Triambulo sedang mengamuk di Aptimesti Crossroad dan mengancam para penduduk desa.{nl} Kamu sebagai Shadu yang sebenarnya, jika ingin melangkah lebih jauh, maka perlihatkanlah kemampuan kamu .
QUEST_UNUSED_20151116_001564	For the next test, face against stronger monsters.{nl}Are you ready?	Ujian selanjutnya adalah menghadapi monster yang kuat.{nl} Apakah persiapan sudah selesai?
QUEST_UNUSED_20151116_001565	Thake this relic and go to Starving Demon's Way.{nl}Activate it at the Abandoned Altar in Hyth Cliff and the monsters will appear.{nl}I assume you know what to do next?	Bawalah relic tua ini, dan pergilah ke Starving Demon's Way.{nl} jika membuat relic di Abandoned altar yang ada di Hyth Cliff bereaksi, maka para monster akan muncul.{nl} Selanjutnya kamu tahu harus berbuat apa kan?
QUEST_UNUSED_20151116_001566	The Abandoned Altar is by Hith Cliff in Starving Demon's Way.	Abandoned Altar ada di Hyth Cliff pada Starving Demon's Way.
QUEST_UNUSED_20151116_001567	Good job. You're one step closer to the next level.{nl}I would be glad to introduce your talent to my uncle; he's busy working as a Master.	Sudah merepotkan ya. Kamu telah melangkah satu tingkat lebih tinggi rupanya.{nl} Kemampuan kamu ingin saya perlihatkan kepada pamanku yang sibuk karena urusan penting sebagai Master.
QUEST_UNUSED_20151116_001568	At last, you're a true Rodelero now.{nl}But do you have what it takes to be a leader?{nl}Why don't you give it a try on the Colimencias at the Greene Manor?	Akhirnya kau pun adalah salah satu dari Redelero yang terhormat.{nl} Tetapi apakah kamu sungguh memiliki kemampuan untuk mengarahkan orang lain?{nl} Cobalah ujian Colimencia yang ada di Greene Manor.
QUEST_UNUSED_20151116_001569	You're going to feel overwhelmed.{nl}But you need to know your weaknesses before you can reach the next Rodelero level.	Pastinya akan merasakan sesuatu yang sungguh tak tertandingi.{nl}Tetapi harus mengetahui kekurangan diri sendiri, agar dapat menjadi Redelero dengan tingkatan lebih tinggi.
QUEST_UNUSED_20151116_001570	What was it like fighting such a strong opponent? Do you feel fit for a Rodelero?{nl}You're already a true Rodelero if you ask me.{nl}Keep up the good work.{nl}	Bagaimana setelah mencoba melawan musuh yang kuat? Apakah kamu merasa cocok sebagai Rodelero?{nl} Apapun yang kau pikirkan, menurutku kau telah menjadi Rodelero yang terhormat.{nl} Mari mengabdilah bersama ke depannya.{nl}
QUEST_UNUSED_20151116_001571	To become the best Cataphract you need a worthy opponent.{nl}The Gaigalas in Tenants' Farm and known for being the fiercest and most savage.{nl}Go there and defeat some.	Jika bermimpi menjadi Cataphract yang terkuat, maka harus coba menghadapi lawan yang tepat.{nl} Terdapat kabar bahwa Gaigalas yang buas mengamuk di Tenants Farm. Jumlah korban pun tidak terhitung?{nl} Segera pergi dan habisi ia.
QUEST_UNUSED_20151116_001572	What you did was very impressive.{nl}As a Sadhu Master I look forward to your progress.	Kamu sungguh telah melakukan hal yang luar biasa ya.{nl} Saya mengharapkan perkembangan kamu sebagai Shadu Master.
QUEST_UNUSED_20151116_001573	You've improved quite a bit.{nl}It's time for you to be tested for the final stage.{nl}We need a way to prove your skills.	Selama itu kemampuanmu telah berkembang perlahan rupanya.{nl} Bagaimanapun untuk mencapai tahapan terakhir, kamu harus menjalani ujian.{nl} Butuh cara untuk membuktikan kemampuan itu.
QUEST_UNUSED_20151116_001574	And I think I know just the one.{nl}They say the Gaigalas in Tenants' Farm are some of the most unruly.{nl}Go there and defeat some to make sure they don't harm anyone else.	Akhirnya mengetahui lawan yang layak ya.{nl} Monster yang bernama Gaigalas sedang berkeliaran di Tenants Farm.{nl} Tolong habisi dia, agar ia tidak mengganggu orang-orang lebih jauh lagi.
QUEST_UNUSED_20151116_001575	I can see how great you are.{nl}But, in order to advance, we need more clear verification.	Dengan hasil yang diperlihatkan saja, dapat diketahui bahwa kemampuan kamu luar biasa ya.{nl} Tetapi untuk naik tingkat, membutuhkan pengecekan yang lebih detil lagi.
QUEST_UNUSED_20151116_001576	I wondered if it wasn't too dangerous, but it seems I underestimated you.{nl}You're very impressive.{nl}I don't think anyone would doubt you're fit to become a high-level Paladin.	Sebenarnya kupikir apakah ini tidak berbahaya ya, tapi ternyata saya salah memperhitungkan kemampuan kamu rupanya.{nl}Luar biasa.{nl} Siapapun pasti akan mengakui bahwa kamu memiliki kriteria untuk menjadi paladin dengan tingkatan tinggi.
QUEST_UNUSED_20151116_001577	Stop.	Selesai
QUEST_UNUSED_20151116_001578	Start!	Laksanakan!
QUEST_UNUSED_20151116_001579	Progression	Laksanakan?
QUEST_UNUSED_20151116_001580	End!	Selesai?
QUEST_UNUSED_20151116_001581	I am looking for the whereabouts of Zemyna goddess.{nl}Everyone knows that the goddess has disappeared.{nl}	Saya sedang mencari jejak keberadaan Goddess Zemyna.{nl} Cerita tentan Goddess yang menghilang diketahui oleh siapapun juga.{nl}
QUEST_UNUSED_20151116_001582	I thought we might find Goddess Zemyna here but all I see are the dead...{nl}I've never seen anything like this. We need to find Zemyna.	Disini, kukira sepertinya dapat mencari jejak dari Goddess Zemyna, tetapi hanya dipenuhi oleh mereka yang telah mati..{nl} Ini pertama kalinya melihat hal itu. Harus bergegas mencari Goddess Zemyna.
QUEST_UNUSED_20151116_001583	So we can't get near the relic...{nl}I understand keeping monsters and demons away, but why it's protected against people I don't know.	Relic yang ditaruh untuk menghalangi agar tidak dapat datang mendekat..{nl} Walaupun mengerti tentang monster atau demon pun, tidak mengerti mengapa sampai menghalangi manusia ya.
QUEST_UNUSED_20151116_001584	What was that?{nl}It's so good to be safe again. I nearly returned to the goddess.{nl}	Omong-omong itu apa ya? {nl} Sungguh beruntung karena bisa selamat. Hampir saja kembali ke pangkuan Goddess.{nl}
QUEST_UNUSED_20151116_001585	I should've known... it wasn't a relic of the goddess at all.{nl}	Hmmm..sudah kuduga relic dari Goddess itu adalah kebohongan rupanya.{nl}
QUEST_UNUSED_20151116_001586	Those relics belong to the goddesses.{nl}You shouldn't insult the deads by using such jokes in the name of the goddess.{nl}	Tentu saja relic itu bukan relic milik Goddess rupanya.{nl} Melakukan pembohongan seperti ini dengan menjual nama Goddess, sama saja seperti menghina yang telah mati bukan.{nl}
QUEST_UNUSED_20151116_001587	I'm going to give you my records.{nl}Take them and destroy them; only then can I finally be at peace.	Aku akan memberikan catatan ini kepadamu.{nl} jika kamu bertanggung jawab dan menghancurkan catatan ini, sepertinya saya dapat kembali tertidur dengan tenang.
QUEST_UNUSED_20151116_001588	I don't think... I've seen you before.{nl}	Orang yang baru pernah.. Kulihat ya.{nl}
QUEST_UNUSED_20151116_001589	Hm... That's good.{nl}If you can, will you please help me?{nl}	Eukhh.. Bagaimanapun itu bagus. {nl} Jika memungkinkan, maukah kamu membantuku?{nl}
QUEST_UNUSED_20151116_001590	I came running after the ferrets who stole our food and ended up here.{nl}But the ferrets attacked me and I couldn't get the food.{nl}	Saya sampai disini karena pergi mengejar Ferret yang mencuri persediaan makanan di desa.{nl} Tetapi ketika bermaksud mengambil kembali persediaan makanan, malah diserang oleh Para Ferret.{nl}
QUEST_UNUSED_20151116_001591	I need some first aid for my wounds...{nl}There's a herb at the Luvda Cliff that helps stop bleeding. Will you get some for me?	Bagaimanapun ingin melakukan tindakan darurat..{nl} di Luvda Cliff terdapat herb yang efektif untuk pendarahan. Kalau begitu bisakah saya meminta tolong?
QUEST_UNUSED_20151116_001592	The ferrets might attack again.{nl}These days it's like they think everything in the forest belongs to them.	Mungkin juga para Ferret akan datang menyerang.{nl} Entah sejak kapan, sepertinya aku merasa yang ada di hutan ini adalah milikku semuanya.
QUEST_UNUSED_20151116_001593	Thank you so much for this favor.{nl}I'm going to get some rest and then go back to the workshop where the other people are.{nl}	Terima kasih. Karena telah menyelamatkan saya.{nl} Setelah beristirahat sebentar, saya akan kembali ke tempat kerja dimana orang-orang berada.{nl}
QUEST_UNUSED_20151116_001594	You're telling me you saw a girl being chased by a demon with an axe?{nl}That demon is probably Zaura; the girl I don't know.{nl}	Apakah kamu melihat seorang gadis muda yang dikejar oleh para demon yang membawa kampak raksasa?{nl}  Demon itu sepertinya adalah Demon Lord Zaura, gadis itu aku juga tidak mengetahuinya dengan baik.{nl}
QUEST_UNUSED_20151116_001595	And he wants to stop the girl from meeting the Revelator...?{nl}	Ditambah lagi gadis itu berkata janganlah sampai bertemu dengan Savior.. {nl}
QUEST_UNUSED_20151116_001596	That sounds suspicious.{nl}I need to tell the village about this.{nl}	Perasaanku tidak baik.{nl} Hal ini harus diberitahukan kepada orang-orang desa.{nl}
QUEST_UNUSED_20151116_001597	What?{nl}You're a Revelator?{nl}	Ya?{nl} Kamu adalah sang Savior katamu?{nl}
QUEST_UNUSED_20151116_001598	Did you come here after dreaming about a calamity?{nl}	Kalau begitu, apakah kamu bermimpi akan bencana, dan datang ke tempat ini?{nl}
QUEST_UNUSED_20151116_001599	I wonder if...?{nl}I think you might just be the Revelator told in the story of our village.{nl}	Tidak mungkin, apakah kali ini.. {nl} Kamu apakah benar seorang Savior yang ada di dalam cerita yang turun ke desa kami.{nl}
QUEST_UNUSED_20151116_001600	The story says... that when chaos takes over our village, a Revelator will dream of a calamity and come.{nl}They and their divine light will chase away evil and save the village.{nl}	Ketika desa mengalami krisis, muncul seorang Savior yang mengejar mimpi akan bencana.{nl} Mengalahkan energi jahat bersama dengan cahaya suci  dan menyelamatkan desa… katanya.{nl}
QUEST_UNUSED_20151116_001601	Those are the words of Goddess Laima that have been passed down.{nl}But... um...{nl}	Itu adalah ramalan akan Goddess Laima yang sudah disampaikan di desa ini sejak lama.{nl}Tetapi.. Emm..{nl}
QUEST_UNUSED_20151116_001602	This isn't the right time.{nl}First I'm going to ask our village chief about this story.{nl}	Ini bukan waktunya untuk hal itu.{nl} Pertama-tama saya akan mencari tahu secara detil mengenai legenda dari Mayor.{nl}
QUEST_UNUSED_20151116_001603	Meanwhile, please take back our food from the ferrets who stole it.{nl}You can bring it to our village chief at the Bellai Forest Workshop.{nl}	Savior, tolong ambil kembali persediaan makanan yang dicuri oleh para Ferret.{nl} Kau bisa membawakannya kepada Mayor yang berada di Bellai Forest Workshop.{nl}
QUEST_UNUSED_20151116_001604	Our people don't really trust outsiders but...{nl}We can't turn our back on help.	Orang-orang desa menghindari orang luar karena ramalan..{nl} Mereka tidak akan memandang pada orang yang telah membantu.
QUEST_UNUSED_20151116_001605	Are you the Revelator Leja talked about?{nl}And that is... our stolen food.{nl}	Apakah kamu adalah Savior yang dibicarakan oleh Leja?{nl} Lalu ini.. Adalah persediaan makanan kami yang dicuri.{nl}
QUEST_UNUSED_20151116_001606	Thank you for taking back our food but...{nl}I don't think I can't trust you just yet.{nl}	Terima kasih telah mengambil kembali persediaan makanan kami.. {nl} tetapi walau begitu, saya tidak dapat percaya begitu saja.{nl}
QUEST_UNUSED_20151116_001607	Please understand.{nl}We were tricked by the demons once before, you see.	Tolong mengertilah. {nl} Karena kami pernah ditipu oleh demon sekali waktu.
QUEST_UNUSED_20151116_001608	Leja said she had somewhere else to be and left.{nl}I can't tell you where she is going, though.{nl}	Leja berkata ia ada urusan lainnya, sehingga ia pergi ke tempat lain.{nl} Tetapi saya tidak dapat memberitahukan kemana ia pergi.{nl}
